Cluster,customer_number,total_spend,num_of_unique_visits,total_quantity,average_basket_quantity,average_basket_spend,SUM_basket_categories,avg_spend_veg_category,avg_spend_other_food_category,avg_spend_miscelleanous_category
6,9097,1134.69,54,878,1.3363774733637748,1.73,286,1.1860185185185184,1.1391830065359478,1.6202822580645162
6,9110,487.45,85,597,1.159223300970874,0.95,363,0.7465909090909091,0.978313725490196,0.6043442622950819
6,9112,1061.33,38,905,1.1923583662714097,1.4,369,0.932010582010582,1.255189504373178,1.513586956521739
6,9118,822.37,57,702,1.1527093596059113,1.35,330,1.037456896551724,1.4081756756756758,0.9474712643678158
6,9122,642.77,52,471,1.18639798488665,1.62,246,1.07956,1.6342857142857143,1.9343589743589744
6,9126,633.01,93,609,1.189453125,1.24,342,0.9245662100456622,1.2429770992366411,0.8192968749999999
6,9137,636.6800000000001,50,389,1.227129337539432,2.01,189,1.3371428571428572,2.3233684210526317,1.4925170068027211
6,9139,579.77,77,510,1.186046511627907,1.35,312,1.0089300411522633,1.3620487804878048,0.8932258064516129
6,9154,635.5,82,594,1.2638297872340425,1.35,316,0.8584274193548387,1.26625,1.1538405797101448
6,9164,676.42,119,750,1.1811023622047243,1.07,404,0.9468456375838926,1.063931623931624,0.6919354838709678
6,9207,637.49,84,593,1.0331010452961673,1.11,355,0.9356919060052218,1.4891333333333334,0.9291666666666668
6,9208,516.08,145,551,1.1723404255319148,1.1,359,0.8263318777292576,1.1219724770642203,0.7909615384615385
6,9209,832.74,36,628,1.171641791044776,1.55,201,1.1478145695364237,1.7275138121546962,1.1960000000000002
6,9258,432.44,82,561,1.186046511627907,0.91,309,0.6714124293785311,1.1062831858407078,0.7420212765957447
6,9264,1478.97,42,1270,1.2003780718336483,1.4,299,1.070878828229028,1.3976872964169382,1.1587264150943395
6,9295,526.35,68,609,1.06282722513089,0.92,338,0.9152558139534882,1.1022754491017963,0.6409251101321586
6,9297,586.45,41,554,1.1146881287726358,1.18,220,0.9273162939297124,1.1250314465408806,1.430731707317073
6,9326,402.15,56,446,1.2086720867208671,1.09,232,0.8147863247863247,0.9887958115183244,1.0776190476190477
6,9333,619.06,82,721,1.1723577235772358,1.01,358,0.9046987951807228,1.2812745098039218,0.4940671641791044
6,9362,459.06,67,378,1.0299727520435968,1.25,242,0.999779005524862,1.1076744186046512,1.9883823529411768
6,9400,707.64,49,511,1.156108597285068,1.6,258,0.9319473684210526,1.6712101910828026,1.6353048780487804
6,9406,651.5,76,513,1.0732217573221756,1.36,270,1.145121951219512,1.479815668202765,0.9735999999999998
6,9412,625.48,69,471,1.1267942583732056,1.5,253,1.086156862745098,1.2746153846153845,2.013939393939394
6,9419,430.79,77,358,1.043731778425656,1.26,240,0.8964705882352941,1.6081300813008128,1.2398461538461538
6,9435,698.31,57,501,1.1843971631205674,1.65,246,1.329891891891892,1.60625,1.160322580645161
6,9471,612.52,102,753,1.1513761467889907,0.94,459,0.6543544303797467,0.9998268398268398,0.9692125984251968
6,9487,439.04,81,310,1.099290780141844,1.56,227,0.8372268907563025,1.6134399999999995,2.086818181818181
6,9516,437.71,101,505,1.1074561403508771,0.96,354,0.6704268292682927,0.7411340206185567,1.2515646258503403
6,9526,780.8,59,667,1.2105263157894737,1.42,307,0.9692788461538462,1.5137591240875914,0.8887567567567567
6,9564,1158.77,61,772,1.1471025260029717,1.72,275,1.2067005076142134,2.308076923076923,1.1955882352941176
6,9586,709.25,75,704,1.2460176991150442,1.26,347,0.7106764705882352,1.3984651162790698,1.120469798657718
6,9588,608.84,74,769,1.127565982404692,0.89,398,0.53856,0.7869029850746269,1.5554761904761902
6,9593,713.45,91,521,1.1526548672566372,1.58,322,0.9073949579831933,2.1107567567567567,1.0918367346938775
6,9606,540.93,72,514,1.2296650717703348,1.29,316,0.9661333333333334,0.8848184818481847,2.0968852459016394
6,9656,629.64,84,472,1.1053864168618268,1.47,301,0.9316336633663366,1.4138216560509551,1.942300884955752
6,9735,698.97,132,670,1.2293577981651376,1.28,365,1.0759633027522937,0.958581560283688,1.2591803278688525
6,9750,750.66,86,637,1.2087286527514232,1.42,340,0.8762611275964391,1.63646408839779,1.3374789915966383
6,9756,671.22,80,724,1.175324675324675,1.09,364,0.7759451219512195,0.924309210526316,1.475217391304348
6,9808,881.87,35,960,1.4096916299559472,1.29,266,0.8826699029126213,1.438547008547009,0.578312101910828
6,9814,708.5600000000001,77,633,1.11443661971831,1.25,334,0.9193236714975846,1.57775,1.28
6,9853,478.47,101,580,1.1693548387096775,0.96,369,0.6886259541984733,0.8315819209039548,0.8862867647058823
6,9855,627.38,23,586,1.172,1.25,202,1.1095588235294118,1.314964539007092,0.6163809523809524
6,9856,480.03,63,558,1.2455357142857144,1.07,268,0.8709574468085105,1.1158823529411763,0.7310756972111553
6,9886,793.39,90,742,1.1107784431137724,1.19,464,0.8034306569343066,1.2988924050632908,1.0710526315789477
6,9902,781.74,64,783,1.2158385093167705,1.21,287,0.975077319587629,1.0765836298932383,0.885
6,9903,1025.47,44,797,1.2299382716049383,1.58,250,1.0562653562653563,1.7787984496124034,1.0351515151515152
6,9904,767.41,20,778,1.125904486251809,1.11,197,0.7884964200477327,1.3158015267175571,0.951443298969072
6,9946,1236.09,32,823,1.1773962804005722,1.77,262,0.983994708994709,1.9752961672473863,1.8812025316455696
6,9948,597.99,94,527,1.0374015748031495,1.18,397,0.5447031963470319,1.5338333333333332,2.31875
6,9949,1005.85,81,857,1.5929368029739777,1.87,299,1.181275167785235,1.150314465408805,1.1657843137254902
6,9953,1009.88,51,1006,1.405027932960894,1.41,316,0.8204884318766066,1.0353864168618268,1.3084210526315787
6,9966,770.67,78,260,1.0833333333333333,3.21,181,0.9193243243243244,4.69241134751773,0.9113333333333332
6,9985,647.15,64,484,1.1442080378250592,1.53,332,0.998010752688172,1.6923236514522824,0.9415789473684212
6,10030,1216.85,45,795,1.1674008810572687,1.79,269,1.3112,2.109647887323944,1.02994623655914
6,10093,1047.19,67,916,1.0338600451467268,1.18,395,1.0392914653784218,1.5458947368421054,1.0292380952380953
6,10094,511.3,62,546,1.1895424836601307,1.11,278,0.8815000000000002,1.134634146341463,0.7410975609756097
6,10107,702.47,46,718,1.24006908462867,1.21,297,0.7976322418136019,1.3323671497584542,0.965
6,10129,568.76,36,527,1.3688311688311687,1.48,188,0.9023557692307692,1.213756613756614,1.166692307692308
6,10137,753.95,84,605,1.1415094339622642,1.42,366,0.9095849056603774,1.2158598726114649,1.759672131147541
6,10153,662.77,46,682,1.1559322033898305,1.12,274,0.9345747800586508,1.0647391304347826,0.8936036036036036
6,10159,497.41,47,399,1.1565217391304348,1.44,207,0.9379310344827586,0.9492063492063492,1.5925268817204303
6,10163,653.57,36,506,1.1685912240184757,1.51,208,1.136990291262136,1.6602298850574713,1.0354761904761904
6,10174,713.32,70,600,1.0810810810810811,1.29,337,0.9730952380952382,1.69006993006993,1.1957024793388429
6,10184,678.99,103,617,1.13003663003663,1.24,392,0.9818709677419356,1.303478260869565,1.0479
6,10188,857.3,55,700,1.1804384485666104,1.45,285,1.1824863387978142,1.3542660550458714,1.1144827586206896
6,10189,449.01,48,404,1.074468085106383,1.19,197,1.0231818181818182,1.3796261682242992,0.9475757575757576
6,10197,364.12,121,377,1.2161290322580645,1.17,267,1.1050000000000002,0.7558083832335328,1.16125
6,10242,600.38,60,442,1.094059405940594,1.49,257,1.0114601769911504,1.8380263157894736,1.44390625
6,10263,953.12,66,767,1.3088737201365188,1.63,300,1.1201466992665037,1.0935233160621765,1.7207878787878788
6,10310,506.62,36,523,1.1010526315789475,1.07,241,0.8470925110132158,1.525438596491228,0.7715934065934065
6,10318,699.91,53,738,1.1826923076923077,1.12,327,0.8123645320197044,1.22788,0.7697560975609756
6,10320,775.32,82,701,1.0851393188854488,1.2,391,1.0473478260869566,1.156025641025641,1.0927672955974843
6,10328,829.74,82,812,1.3443708609271523,1.37,410,0.8173863636363636,1.3696186440677969,1.0798529411764708
6,10365,815.5,55,726,1.232597623089983,1.38,311,1.1135564853556486,1.1211764705882354,1.1346184738955825
6,10375,576.36,61,436,1.1354166666666667,1.5,239,1.084814814814815,1.6282911392405062,1.2357758620689656
6,10382,476.76,62,491,1.2336683417085428,1.2,236,0.7346835443037975,1.4822302158273384,1.0713888888888887
6,10386,931.55,84,668,1.1678321678321677,1.63,352,1.0048534201954398,1.8145,1.5502479338842976
6,10390,695.43,90,639,1.1132404181184667,1.21,410,0.8094835680751173,1.0634181818181818,1.526953642384106
6,10392,543.32,45,444,1.1384615384615384,1.39,239,1.058394495412844,1.5527218934911244,0.8803508771929824
6,10401,507.74,44,463,1.212041884816754,1.33,212,1.1619305019305022,1.1793457943925234,0.8310309278350514
6,10408,487.57,67,500,1.282051282051282,1.25,290,0.5814625850340136,1.2829230769230768,1.6541134751773048
6,10426,823.64,48,599,1.140952380952381,1.57,260,1.1761976047904192,1.764806629834254,1.3257142857142856
6,10427,1079.55,40,924,1.2640218878248974,1.48,280,0.9250746268656715,1.607289719626168,0.9682835820895522
6,10447,937.46,76,739,1.1096096096096095,1.41,390,1.137536231884058,1.462162162162162,1.1627586206896552
6,10495,443.85,59,379,1.0922190201729107,1.28,223,1.0505833333333332,1.331588785046729,1.5384375
6,10509,918.66,52,822,1.2646153846153847,1.41,319,0.9729508196721312,1.1560755813953487,1.2960693641618497
6,10544,1175.05,50,927,1.2803867403314917,1.62,324,1.045791505791506,1.7815333333333334,0.907064220183486
6,10551,521.36,87,410,1.1325966850828728,1.44,265,0.7293785310734463,1.6487333333333334,1.746385542168675
6,10554,781.59,47,628,1.0328947368421053,1.29,279,1.0691393442622952,1.402935779816514,1.2944578313253012
6,10564,466.97,50,503,1.27020202020202,1.18,225,0.7871144278606965,1.2887387387387386,0.8675916230366492
6,10572,548.84,50,432,1.1739130434782608,1.49,213,1.198390243902439,1.331021897810219,1.3424444444444443
6,10599,1089.34,50,1067,1.3320848938826468,1.36,394,0.7349875311720697,1.3054545454545456,1.0898270893371758
6,10605,830.56,61,721,1.2303754266211604,1.42,354,0.9240751445086705,1.5739222614840989,0.7109782608695652
6,10613,438.14,68,352,1.1318327974276527,1.41,214,0.8947878787878789,1.4094897959183672,1.712022471910112
6,10628,928.68,63,741,1.1452859350850075,1.44,344,1.1210136986301371,1.612489626556017,0.9696296296296296
6,10635,709.87,53,397,1.2523659305993693,2.24,234,1.1724137931034482,2.1397379912663754,1.4551851851851851
6,10662,639.86,65,703,1.2204861111111112,1.11,322,0.8359219088937093,1.08222972972973,1.0035106382978722
6,10683,907.56,32,801,1.3196046128500825,1.5,246,0.7842159383033418,1.5224242424242425,1.4068224299065422
6,10697,990.47,48,951,1.2956403269754768,1.35,290,0.9666243194192378,1.2667153284671535,0.8792063492063492
6,10703,560.14,48,506,1.1219512195121952,1.24,276,1.016300578034682,1.0645604395604398,1.2620529801324505
6,10707,850.98,57,689,1.2238010657193603,1.51,312,0.993242506811989,1.6083018867924526,1.0571929824561404
6,10728,714.38,96,754,1.1304347826086956,1.07,391,0.928384401114206,1.0411351351351352,0.8975238095238095
6,10732,1041.28,43,856,1.2193732193732194,1.48,242,1.0981625441696117,1.668698224852071,1.1380991735537191
6,10816,722.27,41,709,1.094135802469136,1.11,291,0.921868131868132,0.9191954022988506,1.3182285714285715
6,10822,849.23,71,669,1.173684210526316,1.49,315,0.9732384341637011,1.4975109170305678,1.4642767295597483
6,10840,755.64,29,668,1.250936329588015,1.42,205,0.9560759493670888,1.611347150259067,0.8375
6,10847,657.74,106,593,1.2590233545647558,1.4,285,1.0229741379310344,1.24303738317757,1.0503401360544218
6,10862,444.7,56,405,1.115702479338843,1.23,228,0.98013698630137,1.449406779661017,0.8679411764705883
6,10891,614.56,65,468,1.125,1.48,272,0.935421686746988,1.3504201680672268,2.2094000000000005
6,10911,998.06,33,831,1.2026049204052098,1.44,248,1.0618067978533094,1.663854748603352,1.1470967741935485
6,10914,945.94,27,625,1.179245283018868,1.78,177,1.1239495798319328,2.032890995260664,1.4176136363636365
6,10931,586.2,75,544,1.1286307053941909,1.22,343,1.0574825174825175,1.537846153846154,0.655
6,10950,924.19,61,848,1.207977207977208,1.32,364,0.8144475920679887,1.4650759878419453,0.9318072289156628
6,10975,631.92,51,423,1.0628140703517588,1.59,227,1.0832170542635655,2.2588188976377954,1.7257894736842103
6,10979,805.55,101,629,1.0807560137457044,1.38,395,1.0759032258064516,1.2853289473684213,1.6565868263473056
6,10981,923.25,48,714,1.3029197080291972,1.68,254,1.2349554896142434,1.327872340425532,1.395894736842105
6,11054,594.34,36,560,1.1991434689507496,1.27,190,1.061844380403458,1.144954954954955,0.9685294117647056
6,11066,873.88,57,637,1.1294326241134751,1.55,311,1.2503048780487804,1.7758888888888886,1.1172093023255814
6,11078,714.11,41,623,1.2740286298568508,1.46,263,0.8543103448275863,1.6397115384615384,1.1305970149253732
6,11080,581.62,70,564,1.0972762645914396,1.13,323,0.9912840466926072,1.287290322580645,0.8376973684210526
6,11087,726.31,110,620,1.158878504672897,1.36,384,0.8724148606811144,1.6394736842105264,1.0249275362318842
6,11103,1670.4,23,1389,1.204683434518647,1.45,234,0.97425855513308,1.6757015590200448,0.9888741721854304
6,11112,612.54,72,549,1.1730769230769231,1.31,282,1.005762711864407,1.3007368421052632,1.209245283018868
6,11151,746.09,78,696,1.1677852348993287,1.25,428,0.8994429708222813,1.3962240663900416,0.9039743589743592
6,11159,573.22,91,623,1.1125,1.02,372,0.9391335740072202,0.862107438016529,1.004326923076923
6,11182,1142.53,42,1181,1.328458942632171,1.29,299,0.8742833052276561,1.0739166666666666,1.0055555555555555
6,11187,731.91,25,619,1.2019417475728156,1.42,231,1.0060824742268042,1.339344827586207,1.0986666666666665
6,11190,802.29,41,754,1.47265625,1.57,269,0.6822954545454545,1.6198557692307691,1.5580188679245284
6,11191,989.08,51,720,1.1842105263157896,1.63,297,1.2746706586826348,1.6459624413145542,1.2297687861271676
6,11229,886.5600000000001,64,727,1.0551523947750363,1.29,412,0.9923134328358209,1.7730120481927711,0.8530476190476192
6,11247,634.18,55,494,1.0881057268722467,1.4,296,0.7863636363636363,1.780263157894737,1.3969677419354838
6,11259,575.15,104,612,1.2166998011928427,1.14,328,0.9292105263157896,0.9927981651376144,0.847111111111111
6,11265,886.35,58,790,1.2305295950155763,1.38,308,1.049397590361446,1.3832019704433496,0.988720930232558
6,11284,944.67,76,687,1.148829431438127,1.58,354,0.8869791666666665,1.7005120481927711,1.2871165644171778
6,11288,1179.4,52,1012,1.143502824858757,1.33,285,0.976909090909091,1.8407692307692307,0.975
6,11298,429.59,43,448,1.2444444444444445,1.19,199,0.8345810055865922,1.253705882352941,0.6774747474747476
6,11315,711.27,80,595,1.1852589641434264,1.42,288,1.0671181556195963,1.8328888888888888,0.8277876106194689
6,11324,478.09,118,520,1.1791383219954648,1.08,321,0.833960396039604,0.91045197740113,1.053049645390071
6,11334,822.47,30,1013,1.3121761658031088,1.07,255,0.8366933333333333,0.784818401937046,0.8203555555555555
6,11368,603.55,130,553,1.0737864077669903,1.17,400,0.8609433962264151,1.6546951219512196,0.8389516129032258
6,11387,697.76,64,545,1.109979633401222,1.42,304,1.0691156462585034,1.2537499999999997,1.4228861788617886
6,11394,593.74,54,542,1.1434599156118144,1.25,277,0.9828488372093024,1.3305882352941176,0.9610382513661204
6,11400,542.56,67,506,1.15,1.23,331,0.6803846153846154,1.076530612244898,1.4716384180790962
6,11408,569.09,52,452,1.1989389920424405,1.51,217,1.162360515021459,1.4500000000000002,1.2118518518518515
6,11441,885.02,52,725,1.0853293413173652,1.32,289,1.1872036474164134,1.441860465116279,1.018950276243094
6,11461,626.96,58,499,1.1340909090909093,1.42,273,1.1028879310344826,1.5005524861878454,1.1568604651162788
6,11520,752.37,43,494,1.283116883116883,1.95,187,1.2747410358565738,1.8653164556962027,1.6198823529411766
6,11524,926.4,52,582,1.1901840490797546,1.89,318,1.157336956521739,2.241054852320675,1.1324223602484471
6,11555,767.01,82,653,1.218283582089552,1.43,323,1.051694214876033,1.6072380952380954,0.8705472636815921
6,11560,713.41,46,789,1.0867768595041325,0.98,300,0.6914051522248243,1.4788297872340428,0.8055172413793105
6,11609,690.87,81,591,1.2036659877800409,1.41,328,1.019209486166008,1.1558436213991767,1.6014736842105262
6,11634,698.54,54,623,1.3060796645702306,1.46,277,1.0531768953068592,1.0322222222222224,1.36777027027027
6,11644,591.68,54,478,1.1247058823529412,1.39,265,1.1536723163841809,1.4385526315789474,1.1330201342281878
6,11657,755.43,49,894,1.209742895805142,1.02,309,0.9198170731707316,1.0190825688073393,0.6546075085324231
6,11666,606.16,68,446,1.2492997198879552,1.7,246,1.3708191126279865,1.2531858407079648,1.5725
6,11672,572.67,50,475,1.2467191601049867,1.5,251,0.913489932885906,1.0204929577464787,1.5850543478260872
6,11676,1116.3,47,821,1.1795977011494252,1.6,240,1.1503603603603605,1.7025,1.3694495412844034
6,11679,561.84,72,537,1.0826612903225803,1.13,316,0.9680754716981133,1.37045871559633,0.956564417177914
6,11682,669.24,39,590,1.1434108527131783,1.3,227,0.9274474474474476,1.5159036144578313,1.195164835164835
6,11695,691.78,87,815,1.248085758039816,1.06,340,0.7020754716981131,1.093177570093458,0.9915322580645162
6,11724,583.97,38,481,1.1935483870967742,1.45,204,1.179625668449198,1.2872043010752687,1.1477777777777778
6,11728,851.67,34,642,1.420353982300885,1.88,205,1.278731884057971,1.3765480427046264,1.3168235294117647
6,11761,315.92,75,566,1.5898876404494382,0.89,229,0.4890952380952381,0.5318387096774194,1.0508695652173914
6,11771,703.58,77,507,1.436260623229462,1.99,200,0.6494845360824743,1.5820707070707074,1.0057142857142858
6,11798,473.99,42,740,2.2839506172839505,1.46,162,0.5591914191419142,0.9887058823529412,1.0424489795918366
6,11801,447.76,49,364,1.1131498470948011,1.37,230,0.9522222222222224,1.714935064935065,0.7923529411764707
6,11889,420.25,61,433,1.1702702702702703,1.14,212,1.1529296875,0.8012389380530974,0.54
6,11911,546.41,83,345,1.3745019920318724,2.18,189,0.8354545454545454,1.868595041322314,0.9241304347826088
6,11951,325.83,110,309,1.0766550522648084,1.14,216,0.9789743589743588,1.7385714285714282,0.8692000000000001
6,12008,825.27,95,784,1.2768729641693812,1.34,376,0.8977862595419847,1.274029411764706,0.77
6,12014,467.31,78,404,1.2317073170731707,1.42,236,0.867890625,0.7670992366412215,1.7636551724137932
6,12020,553.04,55,476,1.348441926345609,1.57,207,1.0842207792207792,1.5311640211640214,0.7269172932330826
6,12027,542.51,45,494,1.135632183908046,1.25,216,0.8551333333333332,1.480204081632653,1.4548936170212765
